"#Wavelength in nm, units in L, dB/km; email from Armadillo SIA based on request on ceramoptec.com",,,,,,
Wavelength,UVNSS,UVNS,WFNS,UVWFS-1,UVWFS-2,UVWFS-3
1024,15.25528376,12.06569844,0.490581063,1.182290683,1.142695183,1.759481736
1025,14.65040983,11.61001972,0.488718994,1.178821441,1.136061252,1.765475707
1026,14.21451898,11.17688251,0.487441152,1.175515424,1.137134052,1.762278014
1027,13.82969604,10.77694218,0.488495191,1.173943927,1.144628909,1.761135195
1028,13.50537191,10.3900873,0.493456537,1.175070534,1.142742435,1.744075137
1029,13.15272517,10.03138624,0.493177021,1.182567804,1.148004439,1.712153096
1030,12.84012192,9.692343196,0.510100904,1.174942341,1.143003659,1.670499431
1031,12.55999706,9.377474731,0.532058127,1.163108097,1.136807981,1.634209597
1032,12.13135206,9.082412368,0.546566544,1.151199036,1.119574118,1.594337261
1033,11.8352752,8.794770588,0.563488069,1.133049721,1.09705341,1.553801531
1034,11.54839993,8.535216659,0.57145034,1.104054451,1.072978886,1.512353194
1035,11.40231008,8.293161487,0.567557488,1.084231441,1.069616505,1.468512708
1036,11.21400003,8.078013814,0.564428746,1.077086126,1.083584411,1.428430638
1037,10.92891337,7.871511259,0.557282406,1.068575907,1.090312409,1.394216783
1038,10.88147493,7.677236845,0.558326998,1.052353323,1.095753268,1.374738543
1039,10.71886151,7.510351558,0.558998517,1.057630801,1.078069027,1.381730045
1040,10.47656386,7.350609483,0.559813068,1.083260163,1.061665004,1.410641014
1041,10.33938628,7.18450753,0.559518281,1.103635889,1.042907549,1.467092802
1042,10.11103209,7.045996819,0.551580473,1.138101046,1.047381717,1.515986256
1043,9.945758868,6.916145517,0.543826066,1.189288686,1.054764477,1.545051201
1044,9.742207536,6.808555045,0.543199917,1.249818204,1.071349483,1.555933872
1045,9.656896082,6.708116028,0.541084142,1.315874615,1.097808797,1.5572885
1046,9.632685476,6.622362723,0.541100261,1.363099429,1.123099259,1.549710036
1047,9.463459919,6.520719938,0.542186542,1.404644958,1.150238734,1.537544185
1048,9.398610124,6.421608991,0.547886171,1.448009736,1.153916215,1.530272535
1049,9.427827104,6.346212966,0.539848652,1.493263964,1.188801092,1.521137022
1050,9.467798973,6.274028998,0.536647211,1.539893206,1.217475558,1.506896282
1051,9.472467155,6.214119997,0.543987111,1.576441018,1.245321195,1.487552355
1052,9.539219631,6.168246958,0.549542251,1.631101339,1.267383966,1.461004433
1053,9.562918477,6.126635802,0.552659189,1.697482781,1.29954879,1.440186158
1054,9.368297428,6.092066679,0.554788816,1.763356786,1.346259347,1.425761054
1055,9.45684753,6.069740239,0.557065851,1.816691122,1.387939107,1.418132017
1056,9.527875834,6.046916175,0.565637036,1.900830661,1.434702338,1.429131275
1057,9.464114684,6.024896584,0.569279704,1.975288743,1.47967081,1.455756968
1058,9.569828991,6.017720874,0.578740686,2.05965048,1.522450661,1.481062052
1059,9.548566045,6.006334288,0.591488052,2.124054642,1.559245369,1.494684119
1060,9.675183362,5.979066196,0.594073911,2.193399299,1.581059601,1.499925717
1061,9.740223005,5.970405398,0.585431545,2.267255429,1.624337674,1.496996201
1062,9.669861952,5.960498926,0.572614619,2.348718895,1.681412259,1.491313781
1063,9.772636428,5.954669443,0.560307356,2.453021652,1.750479612,1.472000972
1064,9.823819677,5.966365667,0.540598978,2.601894629,1.82285303,1.447552627
1065,9.861215732,5.996168961,0.529842673,2.79981307,1.929362306,1.420606341
1066,10.08587929,6.025075235,0.527558369,3.023359226,2.051533165,1.391831349
1067,10.18748302,6.08017712,0.520181489,3.288973479,2.194931014,1.378028963
1068,10.67359432,6.133985362,0.507062076,3.643977351,2.385789683,1.37450064
1069,11.09036867,6.223186542,0.503312806,4.093967388,2.599155297,1.376248397
1070,11.50510785,6.323737065,0.501646184,4.662490495,2.882129263,1.375959279
1071,12.0839723,6.451192114,0.492033308,5.341437945,3.228316962,1.366699021
1072,12.67990332,6.575112455,0.483224805,6.168375543,3.678444705,1.346071706
1073,13.64514001,6.705047253,0.473727008,7.193000361,4.249866577,1.319477386
1074,14.57453628,6.862667129,0.46034243,8.404658451,4.93033428,1.298410537
1075,15.81418964,7.031292915,0.454941985,9.813146149,5.768228468,1.284126672
1076,17.18781485,7.18289189,0.446113106,11.42364985,6.729307034,1.281149632
1077,18.65165253,7.381525646,0.442654975,13.38442202,7.870853187,1.291384104
1078,19.93154332,7.597531104,0.441777215,15.47148288,9.100347636,1.300557434
1079,21.58080675,7.825492108,0.446748363,17.71679507,10.39833966,1.310252924
1080,23.08185884,8.059541209,0.456378459,20.03771912,11.65706711,1.322754538
1081,24.3496209,8.329638204,0.468088474,22.35664009,12.88914082,1.326923722
1082,25.45418359,8.578651444,0.482634586,24.53831539,14.01164878,1.335771126
1083,26.45430283,8.854420017,0.489117769,26.10424283,14.83564896,1.327370837
1084,26.78969013,9.130826093,0.488507443,27.10746561,15.32555546,1.315124699
1085,26.82909224,9.37260178,0.488715006,27.31424871,15.42835752,1.293356554
1086,26.61212372,9.64688279,0.485540098,26.73071254,15.18925574,1.263436841
1087,26.24580655,9.945731875,0.471150108,25.49679341,14.64272964,1.241377304
1088,25.61090768,10.22606,0.463062579,23.73349531,13.76388852,1.229890239
1089,24.97819191,10.50699941,0.447372248,21.76470416,12.82977796,1.229893937
1090,24.31459049,10.81088355,0.436597301,19.78357811,11.78009139,1.237544717
1091,23.11433386,11.103625,0.436886458,17.75046325,10.6470953,1.251232904
1092,22.6097532,11.39176158,0.441682531,15.90674631,9.607530467,1.267035937
1093,21.98726363,11.68355145,0.454650584,14.16313654,8.596986749,1.278925155
1094,21.45765882,11.95577985,0.467236379,12.70227213,7.703028603,1.283227717
1095,20.97021552,12.25284241,0.477639016,11.38626437,6.794851397,1.26882003
1096,20.47733591,12.59657089,0.48355508,10.25130306,6.368809208,1.250810078
1097,20.75033261,12.92239234,0.486151558,9.300638101,6.01620301,1.227619926
1098,20.86984006,13.27849167,0.487609007,8.628474984,5.720182398,1.21989119
1099,20.81337995,13.66821024,0.494322598,7.995532425,5.474682636,1.232041044
1100,20.90380381,14.07188234,0.501919387,7.500578238,5.284418432,1.260820556
1101,20.9710085,,0.509797805,7.463410727,5.13789182,1.289731612
1102,21.10450967,,0.512604331,7.26848427,5.017387578,1.325310603
1103,21.46317822,,0.504616442,7.115204842,4.924508135,1.351898827
1104,22.11217419,,0.498392378,6.987728701,4.856063729,1.379601337
1105,23.14712843,,0.494440138,6.903190231,4.803135657,1.405443165
1106,24.63053191,,0.495310182,6.851019244,4.767925248,1.435262348
1107,26.37960937,,0.489936926,6.83856216,4.761712048,1.452684102
1108,28.24057804,,0.475084605,6.881118255,4.781644125,1.462651029
1109,29.97748238,,0.467349734,6.990919896,4.820352311,1.465598516
1110,31.43371034,,0.458850605,7.154618752,4.891608914,1.459537876
1111,32.73834192,,0.448903225,7.38178613,4.995723261,1.436404146
1112,34.23657918,,0.447495521,7.684765704,5.137409368,1.385381924
1113,35.98515571,,0.453974933,8.041101554,5.315532242,1.322286002
1114,37.9488745,,0.464274973,8.456854956,5.526101648,1.26137367
1115,40.32258062,,0.477976002,8.949787146,5.784007658,1.206434457
1116,43.14464609,,0.48967414,9.517602773,6.088304659,1.181691676
1117,46.38915791,,0.502656657,10.20635328,6.465778365,1.181588969
1118,49.72543015,,0.507500826,10.98129508,6.88783598,1.196595089
1119,52.88516569,,0.512477541,11.83893473,7.351822776,1.216383596
1120,56.27635718,,0.516617358,12.80718399,7.881829506,1.233063178
1121,59.75424423,,0.513795566,13.8823464,8.475656692,1.244463083
1122,63.55426353,,0.507660024,15.11603274,9.147295694,1.250569621
1123,67.5414285,,0.496979326,16.40668319,9.838191748,1.261024581
1124,71.474895,,0.494896961,17.70810768,10.53220517,1.265410548
1125,75.51048991,,0.498991266,19.01170728,11.20600119,1.275528643
1126,79.93356341,,0.498569994,20.335403,11.90591223,1.278035059
1127,84.4812663,,0.506867403,21.53379236,12.53016354,1.26122611
1128,88.91111269,,0.512457919,22.52637928,13.05301694,1.239482433
1129,92.90016443,,0.511526139,23.30055305,13.47442569,1.214283227
1130,96.66994195,,0.516670753,23.83335784,13.78958144,1.192258515
1131,99.61000208,,0.517703371,24.07803591,13.97326506,1.17139253
1132,101.9876858,,0.516269503,24.0565337,14.03148291,1.163334085
1133,103.8676813,,0.510857392,23.8519611,14.00451508,1.151271748
1134,105.6912771,,0.509760459,23.49134796,13.88598565,1.15012656
1135,107.2838092,,0.507856973,23.0886583,13.71811205,1.160748986
1136,108.5645646,,0.508177071,22.66179861,13.52578131,1.175467529
1137,109.6495962,,0.501075292,22.21799045,13.31148817,1.197601811
1138,110.1284929,,0.49539763,21.85038206,13.09943038,1.222061458
1139,110.1018898,,0.497927052,21.55875934,12.92190493,1.245534953
1140,109.8745896,,0.495079403,21.33241052,12.76468946,1.264255287
1141,109.4911263,,0.490640817,21.16161849,12.63658535,1.274549494
1142,109.1056904,,0.490187625,21.07674743,12.54118648,1.279312939
1143,108.4596512,,0.483704728,21.03329802,12.47065092,1.288090758
1144,107.6972314,,0.480564689,21.03905429,12.42205566,1.294604945
1145,106.553928,,0.481290597,21.04962205,12.40875765,1.292838312
1146,105.277374,,0.48762327,21.08876387,12.4228992,1.279565107
1147,103.7929821,,0.496891816,21.15933572,12.45385339,1.254409632
1148,102.3096186,,0.502425937,21.26617339,12.52213563,1.222927911
1149,100.8218658,,0.501966252,21.43651922,12.60498527,1.198049875
1150,99.1720735,,0.500377871,21.66177509,12.7291915,1.17739582
1151,97.67843088,,0.488377421,21.96512532,12.89587112,1.148326631
1152,96.19240901,,0.478041312,22.37466829,13.10545569,1.111569002
1153,94.88118167,,0.469663419,22.86263884,13.35746533,1.068492709
1154,93.82874352,,0.460580056,23.42557228,13.66953883,1.032973915
1155,92.96260394,,0.453303377,24.12875644,14.0695796,1.000480777
1156,92.17121474,,0.449479273,24.93917961,14.52272617,0.983854024
1157,91.63476146,,0.444043363,25.84895679,15.01373,0.981280513
1158,91.13283903,,0.43923225,26.93367332,15.59006028,0.988876377
1159,90.58667671,,0.437067761,28.09464549,16.20672844,0.996768776
1160,90.13278547,,0.430248742,29.40602933,16.91481767,0.99437688
1161,90.0459172,,0.422812523,30.71721105,17.62244437,0.985269487
1162,90.30999865,,0.411759187,32.02152622,18.33222743,0.993796664
1163,90.7526218,,0.401953789,33.38387704,19.07684003,1.011791714
1164,91.43450131,,0.392195765,34.65697326,19.7789082,1.027972311
1165,92.22284673,,0.393642883,35.78726028,20.42099124,1.047427042
1166,92.79345705,,0.397702598,36.59105647,20.93847484,1.067372002
1167,93.28882452,,0.411267775,37.04727843,21.29801609,1.087609256
1168,93.61118852,,0.418052037,37.06284683,21.45310312,1.107896222
1169,93.81780281,,0.428310829,36.64413305,21.39488465,1.123358872
1170,94.10907485,,0.431420827,35.84376086,21.13040987,1.127199524
1171,94.43065645,,0.437089987,34.79886296,20.70174154,1.127033567
1172,94.82094313,,0.443359741,33.54942619,20.12245124,1.128848981
1173,95.19071553,,0.456402373,32.28030734,19.47798522,1.131882082
1174,95.57771669,,0.471501417,31.07435596,18.76862123,1.134262009
1175,96.19405693,,0.479377265,29.98575125,18.0960047,1.139112816
1176,97.11577185,,0.492212693,29.00414915,17.43692404,1.13283977
1177,98.46284936,,0.503342421,28.17156719,16.86821316,1.116613608
1178,100.3594823,,0.50445729,27.45807736,16.34503019,1.105407969
1179,102.8863676,,0.503373849,26.84781628,15.9122804,1.095024947
1180,106.1390118,,0.505005248,26.33101919,15.54622405,1.097412943
1181,109.7980224,,0.506674274,25.93260924,15.25810484,1.1148084
1182,113.7916144,,0.507120069,25.59592452,15.0147142,1.140844302
1183,118.0230299,,0.504920674,25.3392009,14.84349943,1.170759944
1184,122.1821434,,0.503381345,25.15426892,14.71025465,1.18977087
1185,126.3192496,,0.498610641,25.0216878,14.61397941,1.199896833
1186,130.8253984,,0.492188617,24.91356653,14.54177839,1.195407077
1187,135.3451755,,0.478337127,24.85526985,14.49933322,1.18781419
1188,140.0237333,,0.465929708,24.80391952,14.46882424,1.170769223
1189,144.6825307,,0.462841517,24.78418006,14.44256565,1.146004838
1190,149.3013208,,0.463914338,24.78358853,14.42410082,1.123799661
1191,154.2679689,,0.471109707,24.76145978,14.41347545,1.106507479
1192,158.9541091,,0.492154346,24.72679701,14.41664231,1.092808016
1193,163.6478243,,0.508972891,24.65630913,14.4049239,1.077616124
1194,168.2594764,,0.514891008,24.55658454,14.3729818,1.062761911
1195,173.1178129,,0.509848509,24.38551426,14.33043035,1.04469623
1196,178.0543644,,0.499717287,24.18618544,14.28214009,1.03169936
1197,182.9843354,,0.489766284,23.93555342,14.21179967,1.01840165
1198,188.1170963,,0.480639749,23.63755604,14.11012701,1.033383894
1199,193.2332008,,0.479083396,23.32463783,13.98569732,1.065344177
1200,198.4083274,,0.488087377,22.97779643,13.82498661,1.1
